product_id,category_code,brand
1003315,electronics.smartphone,apple
4400383,appliances.kitchen.coffee_machine,braun
3800660,appliances.iron,vitek
21409876,electronics.clocks,armani
4502017,appliances.kitchen.hob,electrolux
21406175,electronics.clocks,versace
3701102,appliances.environment.vacuum,xiaomi
6600561,computers.components.memory,geil
21405079,electronics.clocks,fossil
21400384,electronics.clocks,boccia
1480221,computers.desktop,dell
9101105,computers.peripherals.mouse,ritmix
3200406,appliances.kitchen.meat_grinder,bene
3800511,appliances.iron,braun
30900487,computers.components.cooler,thermaltake
51000012,appliances.environment.vacuum,stanley
4800756,electronics.audio.headphone,panasonic
12600092,appliances.kitchen.grill,redmond
52900139,accessories.bag,stanley
6301824,appliances.kitchen.kettle,scarlett
2501357,appliances.kitchen.oven,beko
4802308,electronics.audio.headphone,sennheiser
3601542,appliances.kitchen.washer,beko
2501273,appliances.kitchen.oven,hansa
4804588,electronics.audio.headphone,hyperx
2501516,appliances.kitchen.oven,bosch
4801922,electronics.audio.headphone,beats
3800082,appliances.iron,panasonic
6200972,appliances.environment.air_heater,alteco
21408313,electronics.clocks,orient
4801729,electronics.audio.headphone,plantronics
9101106,computers.peripherals.mouse,ritmix
2402792,appliances.kitchen.hood,shindo
1004693,electronics.smartphone,bq
6600940,computers.components.memory,zeppelin
4800773,electronics.audio.headphone,samsung
2800182,appliances.kitchen.refrigerators,atlant
4803917,electronics.audio.headphone,defender
8800869,electronics.telephone,texet
2900310,appliances.kitchen.microwave,panasonic
1304987,computers.notebook,acer
21412078,electronics.clocks,roamer
5000748,appliances.sewing_machine,janome
2501580,appliances.kitchen.oven,hotpoint-ariston
100003580,appliances.kitchen.refrigerators,optima
4803525,electronics.audio.headphone,sony
2702416,appliances.kitchen.refrigerators,dauscher
8800747,electronics.telephone,maxvi
1307226,computers.notebook,hp
21411473,electronics.clocks,hanowa
6600903,computers.components.memory,apacer
21400849,electronics.clocks,casio
6600796,computers.components.memory,dell
4400518,appliances.kitchen.coffee_machine,gorenje
1480437,computers.desktop,smart
4200882,appliances.environment.air_conditioner,midea
4802075,electronics.audio.headphone,plantronics
2701388,appliances.kitchen.refrigerators,samsung
9100757,computers.peripherals.mouse,defender
11700252,electronics.audio.acoustic,kef
6400144,computers.components.cpu,intel
9100953,computers.peripherals.mouse,delux
11200384,appliances.personal.scales,elenberg
4201382,appliances.environment.air_conditioner,aux
28401328,accessories.bag,karya
5801550,electronics.audio.subwoofer,alphard
3100339,appliances.kitchen.blender,polaris
21406913,electronics.clocks,tissot
8800528,electronics.telephone,nokia
4802068,electronics.audio.headphone,plantronics
2500858,appliances.kitchen.oven,gefest
3901092,appliances.environment.water_heater,teploross
21402071,electronics.clocks,adriatica
3900023,appliances.environment.water_heater,garanterm
52900149,accessories.bag,stanley
1004194,electronics.smartphone,tp-link
28300777,accessories.wallet,karya
9700233,computers.components.power_supply,aerocool
6201041,appliances.environment.air_heater,alteco
51000020,appliances.environment.vacuum,bosch
100002218,computers.notebook,lenovo
2401989,appliances.kitchen.hood,maunfeld
1004279,electronics.smartphone,bq
1201451,electronics.tablet,apple
4802904,electronics.audio.headphone,bose
6701257,computers.components.videocards,palit
29700037,accessories.umbrella,fabretti
21408051,electronics.clocks,romanson
11100019,appliances.personal.scales,polaris
21403862,electronics.clocks,casio
1004717,electronics.smartphone,haier
6701152,computers.components.videocards,msi
4804229,electronics.audio.headphone,jbl
2300249,electronics.camera.video,xiaomi
21800276,computers.peripherals.mouse,x-game
2900579,appliances.kitchen.microwave,lg
1802058,electronics.video.tv,philips
1500401,computers.peripherals.printer,canon
3600965,appliances.kitchen.washer,atlant
1306594,computers.notebook,asus
6301106,appliances.kitchen.kettle,swissline
5801610,electronics.audio.subwoofer,blam
2501204,appliances.kitchen.oven,midea
28401468,accessories.bag,karya
28400785,accessories.bag,picard
1801684,electronics.video.tv,sony
4502494,appliances.kitchen.hob,dauscher
6700831,computers.components.videocards,asus
2400953,appliances.kitchen.hood,gorenje
9200513,computers.peripherals.keyboard,asus
4502752,appliances.kitchen.hob,gorenje
2701400,appliances.kitchen.refrigerators,beko
1003611,electronics.smartphone,meizu
3801156,appliances.iron,tefal
18300297,accessories.bag,deluxe
5801374,electronics.audio.subwoofer,edge
1701498,computers.peripherals.monitor,iiyama
2402878,appliances.kitchen.hood,dauscher
3800184,appliances.iron,tefal
21407653,electronics.clocks,casio
21404199,electronics.clocks,orient
29100028,appliances.personal.massager,gezatone
30900188,computers.components.cooler,deepcool
5000390,appliances.sewing_machine,bernina
5100409,electronics.clocks,garmin
11600011,computers.desktop,microlab
8800928,electronics.telephone,bq
19300006,appliances.ironing_board,perilla
4502784,appliances.kitchen.hob,dauscher
51000041,appliances.environment.vacuum,zubr
11300048,electronics.telephone,panasonic
21404354,electronics.clocks,casio
28400063,accessories.bag,roncato
28400362,accessories.bag,petek
3100275,appliances.kitchen.blender,braun
100014777,appliances.environment.vacuum,gorenje
6600982,computers.components.memory,geil
21409066,electronics.clocks,orient
2800563,appliances.kitchen.refrigerators,midea
6701022,computers.components.videocards,asus
1306557,computers.notebook,lenovo
3900713,appliances.environment.water_heater,thermex
21401305,electronics.clocks,casio
8700139,appliances.personal.hair_cutter,bene
21407136,electronics.clocks,mido
1701226,computers.peripherals.monitor,philips
14500090,appliances.kitchen.coffee_grinder,melitta
4400597,appliances.kitchen.coffee_machine,vinzer
2500845,appliances.kitchen.oven,electrolux
18300075,accessories.bag,acer
46900010,accessories.bag,ezetil
5000598,appliances.sewing_machine,singer
5000213,appliances.sewing_machine,jaguar
1480447,computers.desktop,pulser
18200066,electronics.audio.acoustic,trust
28401366,accessories.bag,picard
21401724,electronics.clocks,casio
3900833,appliances.environment.water_heater,midea
28300670,accessories.wallet,petek
4802001,electronics.audio.headphone,sony
4600404,appliances.kitchen.dishwasher,electrolux
3701224,appliances.environment.vacuum,redmond
5100382,electronics.clocks,suunto
14300057,electronics.audio.music_tools.piano,medeli
1801707,electronics.video.tv,lg
6500699,computers.components.motherboard,asrock
1305263,computers.notebook,acer
4803283,electronics.audio.headphone,beats
5801707,electronics.audio.subwoofer,machete
9700276,computers.components.power_supply,aerocool
4801893,electronics.audio.headphone,awei
21410403,electronics.clocks,tissot
5000340,appliances.sewing_machine,janome
21411822,electronics.clocks,tissot
3601480,appliances.kitchen.washer,lg
6800235,appliances.kitchen.kettle,redmond
3600146,appliances.kitchen.washer,atlant
4802368,electronics.audio.headphone,xiaomi
4502773,appliances.kitchen.hob,dauscher
9101254,computers.peripherals.mouse,defender
4600497,appliances.kitchen.dishwasher,bosch
3600670,appliances.kitchen.washer,hotpoint-ariston
4501848,appliances.kitchen.hob,hansa
21404704,electronics.clocks,orient
4201388,appliances.environment.air_conditioner,hotpoint-ariston
1004753,electronics.smartphone,honor
18300632,accessories.bag,sumdex
9100706,computers.peripherals.mouse,acme
18301073,accessories.bag,xiaomi
2702397,appliances.kitchen.refrigerators,liebherr
1480195,computers.desktop,lenovo
4800576,electronics.audio.headphone,sony
21404776,electronics.clocks,orient
1306913,computers.notebook,msi
8800936,electronics.telephone,inoi
4803903,electronics.audio.headphone,marshall
1004588,electronics.smartphone,inoi
8700449,appliances.personal.hair_cutter,polaris
21402872,electronics.clocks,casio
21409273,electronics.clocks,casio
18500064,electronics.tablet,xp-pen
2800103,appliances.kitchen.refrigerators,midea
1307113,computers.notebook,hp
3801251,appliances.iron,redmond
1201570,electronics.tablet,apple
5801236,electronics.audio.subwoofer,pride
4500779,appliances.kitchen.hob,gefest
1305650,computers.notebook,lenovo
1801979,electronics.video.tv,lg
2702690,appliances.kitchen.refrigerators,leadbros
3200571,appliances.kitchen.meat_grinder,dauscher
28300789,accessories.wallet,petek
6302038,appliances.kitchen.kettle,dauscher
9900162,electronics.video.projector,epson
22400244,electronics.audio.microphone,alctron
14100588,electronics.audio.acoustic,stagg
1701533,computers.peripherals.monitor,acer
6301915,appliances.kitchen.kettle,scarlett
1003028,electronics.smartphone,apple
2500875,appliances.kitchen.oven,hotpoint-ariston
100015391,appliances.kitchen.mixer,kitfort
4201065,appliances.environment.air_conditioner,midea
4500454,appliances.kitchen.hob,hansa
6701021,computers.components.videocards,gigabyte
2502264,appliances.kitchen.oven,indesit
21400808,electronics.clocks,casio
3800717,appliances.iron,polaris
1005091,electronics.smartphone,tecno
3900894,appliances.environment.water_heater,klima
6201114,appliances.environment.air_heater,timberk
9200201,computers.peripherals.keyboard,hp
4600120,appliances.kitchen.dishwasher,bosch
9200408,computers.peripherals.keyboard,defender
36000029,appliances.kitchen.kettle,polaris
28300492,accessories.wallet,petek
3701384,appliances.environment.vacuum,redmond
6201205,appliances.environment.air_heater,oasis
4803989,electronics.audio.headphone,harper
2701927,appliances.kitchen.refrigerators,shivaki
4802385,electronics.audio.headphone,xiaomi
4804671,electronics.audio.headphone,steelseries
1307441,computers.notebook,acer
1307285,computers.notebook,hp
6601044,computers.components.memory,kingston
2400967,appliances.kitchen.hood,gefest
11600113,computers.desktop,sven
1003309,electronics.smartphone,apple
6200583,appliances.environment.air_heater,hyundai
21401720,electronics.clocks,casio
21406483,electronics.clocks,armani
21404040,electronics.clocks,boccia
21401266,electronics.clocks,casio
14300410,electronics.audio.music_tools.piano,kurzweil
52900093,accessories.bag,stanley
21402161,electronics.clocks,casio
5800191,electronics.audio.subwoofer,jvc
4502732,appliances.kitchen.hob,dauscher
6801308,computers.components.hdd,kingston
6500848,computers.components.motherboard,gigabyte
21400292,electronics.clocks,boccia
21402299,electronics.clocks,adriatica
6600335,computers.components.memory,crucial
21406694,electronics.clocks,tissot
3100885,appliances.kitchen.blender,arnica
14500085,appliances.kitchen.coffee_grinder,scarlett
6400330,computers.components.cpu,amd
8700464,appliances.personal.hair_cutter,moser
21407097,electronics.clocks,jaguar
1201369,electronics.tablet,prestigio
3200320,appliances.kitchen.meat_grinder,redmond
4804453,electronics.audio.headphone,jbl
21408687,electronics.clocks,casio
21409808,electronics.clocks,certina
8800817,electronics.telephone,elari
100014838,appliances.kitchen.refrigerators,midea
4400254,appliances.kitchen.coffee_machine,bosch
5801112,electronics.audio.subwoofer,alpine
9200196,computers.peripherals.keyboard,crown
4900395,appliances.kitchen.juicer,scarlett
1201353,electronics.tablet,irbis
1306865,computers.notebook,dell
2502007,appliances.kitchen.oven,whirlpool
4501950,appliances.kitchen.hob,indesit
28300467,accessories.wallet,karya
4801451,electronics.audio.headphone,xiaomi
11300049,electronics.telephone,panasonic
5800957,electronics.audio.subwoofer,pride
28401383,accessories.bag,rieker
100002371,computers.notebook,lenovo
14100275,electronics.audio.acoustic,fender
18300216,accessories.bag,xiaomi
1307059,computers.notebook,apple
2702682,appliances.kitchen.refrigerators,dauscher
1701073,computers.peripherals.monitor,iiyama
4900234,appliances.kitchen.juicer,maxwell
2900829,appliances.kitchen.microwave,gorenje
21404255,electronics.clocks,casio
1600375,computers.peripherals.printer,epson
3000082,appliances.kitchen.steam_cooker,smeg
17800010,computers.desktop,aerocool
1306547,computers.notebook,dell
6302310,appliances.kitchen.kettle,braun
21406206,electronics.clocks,versace
4500770,appliances.kitchen.hob,greta
2701680,appliances.kitchen.refrigerators,beko
51000027,appliances.environment.vacuum,bosch
6200037,appliances.environment.air_heater,simfer
1003746,electronics.smartphone,sony
14300401,electronics.audio.music_tools.piano,yamaha
21411063,electronics.clocks,lg
2702151,appliances.kitchen.refrigerators,haier
2501450,appliances.kitchen.oven,samsung
3901000,appliances.environment.water_heater,atlantic
6300980,appliances.kitchen.kettle,greentek
1307312,computers.notebook,hp
100008514,electronics.tablet,prestigio
3800938,appliances.iron,scarlett
21404717,electronics.clocks,orient
100002188,computers.notebook,lenovo
1701074,computers.peripherals.monitor,iiyama
28300740,accessories.wallet,picard
6500997,computers.components.motherboard,asrock
5000245,appliances.sewing_machine,janome
4400418,appliances.kitchen.coffee_machine,jura
4400385,appliances.kitchen.coffee_machine,philips
18900380,electronics.camera.photo,canon
1201290,electronics.tablet,apple
21400121,electronics.clocks,casio
4900414,appliances.kitchen.juicer,kitfort
3600598,appliances.kitchen.washer,atlant
29700032,accessories.umbrella,fabretti
5100642,electronics.clocks,garmin
1801594,electronics.video.tv,sony
52900203,accessories.bag,stayer
4501259,appliances.kitchen.hob,gefest
21407751,electronics.clocks,mido
2401431,appliances.kitchen.hood,midea
4200870,appliances.environment.air_conditioner,gree
2800473,appliances.kitchen.refrigerators,dauscher
1004350,electronics.smartphone,bq
28300343,accessories.wallet,petek
4900246,appliances.kitchen.juicer,bosch
4501144,appliances.kitchen.hob,mbs
1480239,computers.desktop,lenovo
5000650,appliances.sewing_machine,juki
1004460,electronics.smartphone,xiaomi
21405866,electronics.clocks,casio
2501608,appliances.kitchen.oven,saturn
18500059,electronics.tablet,huion
21412028,electronics.clocks,royallondon
1004511,electronics.smartphone,bq
8800952,electronics.telephone,bq
3200463,appliances.kitchen.meat_grinder,redmond
1304096,computers.notebook,dell
18900178,electronics.camera.photo,canon
28401345,accessories.bag,remonte
1307215,computers.notebook,hp
4804264,electronics.audio.headphone,panasonic
6601097,computers.components.memory,transcend
9200428,computers.peripherals.keyboard,canyon
1307057,computers.notebook,apple
17800162,computers.desktop,dxracer
3701365,appliances.environment.vacuum,snowcap
2502236,appliances.kitchen.oven,schaublorenz
3900817,appliances.environment.water_heater,regent
6701208,computers.components.videocards,gigabyte
5801300,electronics.audio.subwoofer,hertz
4501321,appliances.kitchen.hob,zanussi
6600619,computers.components.memory,kingston
1304859,computers.notebook,acer
11100345,appliances.personal.scales,galaxy
100018155,appliances.kitchen.refrigerators,indesit
28401249,accessories.bag,karya
1307114,computers.notebook,hp
21409895,electronics.clocks,armani
21400712,electronics.clocks,casio
21408601,electronics.clocks,fossil
21400585,electronics.clocks,orient
21407654,electronics.clocks,casio
4802349,electronics.audio.headphone,panasonic
21407774,electronics.clocks,certina
11300019,electronics.telephone,panasonic
3800900,appliances.iron,galaxy
4200689,appliances.environment.air_conditioner,electrolux
2700538,appliances.kitchen.refrigerators,atlant
8700461,appliances.personal.hair_cutter,moser
2402715,appliances.kitchen.hood,kronasteel
6800319,computers.components.hdd,toshiba
11100000,appliances.personal.scales,polaris
4501522,appliances.kitchen.hob,midea
4201621,appliances.environment.air_conditioner,gree
1305008,computers.notebook,xiaomi
2900588,appliances.kitchen.microwave,gorenje
17800203,computers.desktop,zeta
8801039,electronics.telephone,nokia
100000853,electronics.clocks,armani
2701299,appliances.kitchen.refrigerators,hansa
4900352,appliances.kitchen.juicer,vitek
2702444,appliances.kitchen.refrigerators,dauscher
2700648,appliances.kitchen.refrigerators,atlant
6600812,computers.components.memory,zeppelin
6700924,computers.components.videocards,gigabyte
3601610,appliances.kitchen.washer,schaublorenz
4200714,appliances.environment.air_conditioner,almacom
6301440,appliances.kitchen.kettle,polaris
2900882,appliances.kitchen.microwave,gorenje
21411748,electronics.clocks,danielklein
1700380,computers.peripherals.monitor,qmax
5800570,electronics.audio.subwoofer,jbl
4500881,appliances.kitchen.hob,smeg
3601287,appliances.kitchen.washer,shivaki
6701141,computers.components.videocards,asus
18300221,accessories.bag,neo
1401292,computers.desktop,gigabyte
1004926,electronics.smartphone,apple
4501506,appliances.kitchen.hob,electrolux
6801172,computers.components.hdd,crucial
19300055,appliances.ironing_board,nika
9200640,computers.peripherals.keyboard,defender
1307474,computers.notebook,msi
4801611,electronics.audio.headphone,jabra
4400286,appliances.kitchen.coffee_machine,bosch
1500267,computers.peripherals.printer,hp
11000045,appliances.kitchen.toster,tefal
36000027,appliances.kitchen.kettle,taller
3200248,appliances.kitchen.meat_grinder,redmond
28300891,accessories.wallet,coccinelle
4804350,electronics.audio.headphone,steelseries
28400747,accessories.bag,baden
6200747,appliances.environment.air_heater,saturn
2501881,appliances.kitchen.oven,fornelli
6301839,appliances.kitchen.kettle,gorenje
6200048,appliances.environment.air_heater,almacom
9200262,computers.peripherals.keyboard,cougar
3200439,appliances.kitchen.meat_grinder,vitek
3600418,appliances.kitchen.washer,atlant
25900002,computers.components.cooler,ecocool
2401572,appliances.kitchen.hood,jetair
21400441,electronics.clocks,casio
17800146,computers.desktop,trust
3900978,appliances.environment.water_heater,ariston
28401235,accessories.bag,karya
9100708,computers.peripherals.mouse,apple
5100323,electronics.clocks,garmin
1500445,computers.peripherals.printer,epson
10900381,appliances.kitchen.mixer,kitchenaid
11100263,appliances.personal.scales,scarlett
21411733,electronics.clocks,edox
4802039,electronics.audio.headphone,audio-technica
2400925,appliances.kitchen.hood,mbs
4200129,appliances.environment.air_conditioner,tcl
21401533,electronics.clocks,casio
3800779,appliances.iron,vitek
28400751,accessories.bag,baden
21405775,electronics.clocks,traser
2701795,appliances.kitchen.refrigerators,hitachi
2702635,appliances.kitchen.refrigerators,electrolux
3701017,appliances.environment.vacuum,dyson
6700920,computers.components.videocards,msi
3801393,appliances.iron,polaris
11600386,computers.desktop,microlab
6501024,computers.components.motherboard,gigabyte
2401833,appliances.kitchen.hood,oasis
8800888,electronics.telephone,fly
5800647,electronics.audio.subwoofer,pioneer
3601543,appliances.kitchen.washer,lg
5000599,appliances.sewing_machine,singer
2900690,appliances.kitchen.microwave,dauscher
2701970,appliances.kitchen.refrigerators,atlant
28300519,accessories.wallet,petek
28300641,accessories.wallet,petek
21400537,electronics.clocks,seiko
1306660,computers.notebook,hp
4801629,electronics.audio.headphone,sven
100016696,appliances.kitchen.kettle,kitfort
21410501,electronics.clocks,balmain
2401254,appliances.kitchen.hood,hansa
3200336,appliances.kitchen.meat_grinder,artel
3200351,appliances.kitchen.meat_grinder,polaris
28300135,accessories.wallet,petek
6601065,computers.components.memory,adata
21409303,electronics.clocks,casio
28401435,accessories.bag,coccinelle
21000066,accessories.bag,thule
21401673,electronics.clocks,casio
2500926,appliances.kitchen.oven,electrolux
3901158,appliances.environment.water_heater,electrolux
1306422,computers.notebook,hp
11600058,computers.desktop,microlab
4502240,appliances.kitchen.hob,dauscher
4803586,electronics.audio.headphone,huawei
4803023,electronics.audio.headphone,sony
6700783,computers.components.videocards,msi
2401876,appliances.kitchen.hood,artel
100018501,electronics.video.tv,harper
21403232,electronics.clocks,adriatica
6501011,computers.components.motherboard,asrock
2402249,appliances.kitchen.hood,akpo
1480718,computers.desktop,hp
21400741,electronics.clocks,casio
4803521,electronics.audio.headphone,sony
4201385,appliances.environment.air_conditioner,chigo
21406392,electronics.clocks,dkny
4201231,appliances.environment.air_conditioner,midea
1802100,electronics.video.tv,arg
5801132,electronics.audio.subwoofer,kenwood
1303049,computers.notebook,hp
1201518,electronics.tablet,prestigio
1480788,computers.desktop,hp
5000389,appliances.sewing_machine,bernina
5800631,electronics.audio.subwoofer,kenwood
28401168,accessories.bag,karya
1307384,computers.notebook,dell
21401462,electronics.clocks,casio
1307204,computers.notebook,hp
2700779,appliances.kitchen.refrigerators,atlant
21409475,electronics.clocks,casio
30900584,computers.components.cooler,deepcool
3700866,appliances.environment.vacuum,danke
11200020,appliances.personal.scales,saturn
21410394,electronics.clocks,lorus
5600069,appliances.environment.air_heater,ballu
9100609,computers.peripherals.mouse,gamdias
21407109,electronics.clocks,tissot
1307513,computers.notebook,dell
28400461,accessories.bag,fabretti
4501067,appliances.kitchen.hob,mbs
21403120,electronics.clocks,adriatica
46800009,appliances.kitchen.refrigerators,dometic
10900349,appliances.kitchen.mixer,kitfort
4501598,appliances.kitchen.hob,luxell
4502515,appliances.kitchen.hob,kaiser
1701186,computers.peripherals.monitor,hp
32900039,accessories.bag,dam
1700796,computers.peripherals.monitor,asus
2402040,appliances.kitchen.hood,hotpoint-ariston
11200227,appliances.personal.scales,saturn
3200574,appliances.kitchen.meat_grinder,dauscher
6600717,computers.components.memory,hyperx
30900334,computers.components.cooler,asus
30900570,computers.components.cooler,deepcool
6400188,computers.components.cpu,intel
6300869,appliances.kitchen.kettle,smeg
4802354,electronics.audio.headphone,xiaomi
1307388,computers.notebook,hp
2402910,appliances.kitchen.hood,electrolux
3701133,appliances.environment.vacuum,lg
3701458,appliances.environment.vacuum,dewalt
1401924,computers.desktop,hp
1700824,computers.peripherals.monitor,philips
1307115,computers.notebook,hp
5100750,electronics.clocks,garmin
6201388,appliances.environment.air_heater,magnetta
6300808,appliances.kitchen.kettle,bosch
1201131,electronics.tablet,apple
11000231,appliances.kitchen.toster,polaris
22400047,electronics.audio.microphone,ritmix
6501044,computers.components.motherboard,gigabyte
5100773,electronics.clocks,acme
21401281,electronics.clocks,casio
3701559,appliances.environment.vacuum,hyundai
4502810,appliances.kitchen.hob,hp
1701341,computers.peripherals.monitor,hp
18500029,electronics.tablet,huion
6301986,appliances.kitchen.kettle,scarlett
6701172,computers.components.videocards,sinotex
3601262,appliances.kitchen.washer,midea
6400279,computers.components.cpu,amd
5801457,electronics.audio.subwoofer,alphard
4803031,electronics.audio.headphone,jbl
21401652,electronics.clocks,casio
18500019,electronics.tablet,wacom
2702595,appliances.kitchen.refrigerators,smeg
1307001,computers.notebook,lenovo
1700661,computers.peripherals.monitor,samsung
1307359,computers.notebook,msi
3700800,appliances.environment.vacuum,philips
1307298,computers.notebook,dell
51000021,appliances.environment.vacuum,karcher
4501370,appliances.kitchen.hob,beko
21405277,electronics.clocks,skagen
9100908,computers.peripherals.mouse,asus
5800562,electronics.audio.subwoofer,pride
4900230,appliances.kitchen.juicer,smeg
4800712,electronics.audio.headphone,panasonic
1401562,computers.desktop,avalon
36000080,appliances.kitchen.kettle,polaris
6301193,appliances.kitchen.kettle,polaris
17800035,computers.desktop,dxracer
2702057,appliances.kitchen.refrigerators,indesit
11200266,appliances.personal.scales,xiaomi
100020739,electronics.smartphone,xiaomi
5000170,appliances.sewing_machine,bernina
5801624,electronics.audio.subwoofer,jvc
22400122,electronics.audio.microphone,trust
1201548,electronics.tablet,bq
1306363,computers.notebook,hp
21800040,computers.peripherals.mouse,hyperx
6500960,computers.components.motherboard,asrock
5800661,electronics.audio.subwoofer,kicx
100019201,electronics.tablet,bq
8700445,appliances.personal.hair_cutter,braun
4200909,appliances.environment.air_conditioner,lg
1200964,electronics.tablet,apple
28300648,accessories.wallet,petek
4502808,appliances.kitchen.hob,hp
5000359,appliances.sewing_machine,toyota
21404118,electronics.clocks,casio
10900230,appliances.kitchen.mixer,smeg
2700604,appliances.kitchen.refrigerators,atlant
11200328,appliances.personal.scales,vitek
30600114,appliances.environment.vacuum,ryobi
21406048,electronics.clocks,versace
21403518,electronics.clocks,orient
21410269,electronics.clocks,adriatica
2401061,appliances.kitchen.hood,bosch
4501363,appliances.kitchen.hob,greta
3700826,appliances.environment.vacuum,polaris
21406379,electronics.clocks,dkny
6601048,computers.components.memory,adata
11700249,electronics.audio.acoustic,kef
8800337,electronics.telephone,maxvi
18301093,accessories.bag,sumdex
1306449,computers.notebook,acer
19300009,appliances.ironing_board,perilla
2800466,appliances.kitchen.refrigerators,beko
4500861,appliances.kitchen.hob,gorenje
1802146,electronics.video.tv,sony
1307154,computers.notebook,lenovo
1801590,electronics.video.tv,sony
21405067,electronics.clocks,fossil
5800612,electronics.audio.subwoofer,hertz
2900956,appliances.kitchen.microwave,panasonic
4801418,electronics.audio.headphone,meizu
5100381,electronics.clocks,suunto
100002057,computers.notebook,lenovo
1801897,electronics.video.tv,samsung
28401078,accessories.bag,respect
1802099,electronics.video.tv,blaupunkt
2702625,appliances.kitchen.refrigerators,dauscher
5801358,electronics.audio.subwoofer,alphard
30900085,computers.components.cooler,id-cooling
28300638,accessories.wallet,petek
1306591,computers.notebook,asus
14100030,electronics.audio.acoustic,cort
6301345,appliances.kitchen.kettle,galaxy
2702526,appliances.kitchen.refrigerators,dauscher
5000307,appliances.sewing_machine,brother
1480312,computers.desktop,lenovo
21407014,electronics.clocks,tissot
28300686,accessories.wallet,muqajankz
21410874,electronics.clocks,swatch
6700759,computers.components.videocards,gigabyte
6200965,appliances.environment.air_heater,elenberg
5801380,electronics.audio.subwoofer,kicx
21407373,electronics.clocks,casio
3700480,appliances.environment.vacuum,karcher
2800670,appliances.kitchen.refrigerators,optima
14100169,electronics.audio.acoustic,takamine
9700107,computers.components.power_supply,thermaltake
5801488,electronics.audio.subwoofer,edge
11200365,appliances.personal.scales,elenberg
2900738,appliances.kitchen.microwave,hotpoint-ariston
6601122,computers.components.memory,amd
21400035,electronics.clocks,boccia
5000200,appliances.sewing_machine,toyota
21800268,computers.peripherals.mouse,acme
9200587,computers.peripherals.keyboard,trust
2400013,appliances.kitchen.hood,gorenje
1701423,computers.peripherals.monitor,qmax
4200716,appliances.environment.air_conditioner,almacom
3601563,appliances.kitchen.washer,rebus
6801334,computers.components.hdd,verbatim
21800283,computers.peripherals.mouse,msi
3601432,appliances.kitchen.washer,lg
11000043,appliances.kitchen.toster,polaris
21409478,electronics.clocks,casio
2402884,appliances.kitchen.hood,dauscher
6300852,appliances.kitchen.kettle,tefal
12600070,appliances.kitchen.grill,gorenje
2501940,appliances.kitchen.oven,franke
3100305,appliances.kitchen.blender,kitchenaid
5800937,electronics.audio.subwoofer,hertz
1003610,electronics.smartphone,meizu
11700487,electronics.audio.acoustic,peavey
6701266,computers.components.videocards,msi
2702549,appliances.kitchen.refrigerators,pozis
28300286,accessories.wallet,karya
6500831,computers.components.motherboard,asus
4201407,appliances.environment.air_conditioner,klima
2500023,appliances.kitchen.oven,gorenje
21411454,electronics.clocks,armani
28401391,accessories.bag,rieker
1480376,computers.desktop,lenovo
100000954,electronics.clocks,fossil
6200361,appliances.environment.air_heater,master
6200141,appliances.environment.air_heater,electrolux
28400886,accessories.bag,weekend
6800015,computers.components.hdd,transcend
3601333,appliances.kitchen.washer,hansa
1306016,computers.notebook,asus
5800213,electronics.audio.subwoofer,kenwood
6700607,computers.components.videocards,asus
8700320,appliances.personal.hair_cutter,philips
4900047,appliances.kitchen.juicer,panasonic
36000094,appliances.kitchen.kettle,rondell
28400260,accessories.bag,karya
2240112,electronics.audio.microphone,laudio
1307581,computers.notebook,hp
30901101,computers.components.cooler,aerocool
1306246,computers.notebook,hp
2501977,appliances.kitchen.oven,luxell
28300912,accessories.wallet,karya
28300468,accessories.wallet,karya
17800280,computers.desktop,chairman
1480727,computers.desktop,pulser
3801171,appliances.iron,scarlett
5200006,computers.ebooks,pocketbook
5801297,electronics.audio.subwoofer,focal
6600963,computers.components.memory,patriot
3600237,appliances.kitchen.washer,atlant
3601590,appliances.kitchen.washer,candy
1701534,computers.peripherals.monitor,acer
4900270,appliances.kitchen.juicer,kenwood
9900139,electronics.video.projector,viewsonic
2800043,appliances.kitchen.refrigerators,kristal
6500450,computers.components.motherboard,asus
5000420,appliances.sewing_machine,janome
30901161,computers.components.cooler,thermaltake
30900031,computers.components.cooler,deepcool
1801141,electronics.video.tv,yasin
4600519,appliances.kitchen.dishwasher,bosch
1480705,computers.desktop,pulser
22400171,electronics.audio.microphone,audio-technica
2700568,appliances.kitchen.refrigerators,atlant
5800319,electronics.audio.subwoofer,alphard
4804084,electronics.audio.headphone,audio-technica
28300682,accessories.wallet,picard
3901090,appliances.environment.water_heater,oasis
28400102,accessories.bag,picard
3601481,appliances.kitchen.washer,teka
6301973,appliances.kitchen.kettle,galaxy
4900412,appliances.kitchen.juicer,kitfort
6701122,computers.components.videocards,powercolor
6801081,computers.components.hdd,gigabyte
100014627,electronics.video.tv,philips
3801313,appliances.iron,tefal
8700383,appliances.personal.hair_cutter,rowenta
46800024,appliances.kitchen.refrigerators,dometic
29100068,appliances.personal.massager,gezatone
1005198,electronics.smartphone,inoi
14100553,electronics.audio.acoustic,fender
52900201,accessories.bag,stanley
2900033,appliances.kitchen.microwave,samsung
3100797,appliances.kitchen.blender,philips
1307465,computers.notebook,msi
30901100,computers.components.cooler,deepcool
17800711,computers.desktop,chairman
3701332,appliances.environment.vacuum,philips
4501301,appliances.kitchen.hob,hansa
21410506,electronics.clocks,cover
